user,transaction_date,sales_amount,join_date,region
5659,6/28/14,31.54,3/21/14,D
6307,6/28/14,59.06,9/2/03,I
6640,6/28/14,9.72,5/12/14,R
6674,6/28/14,29.1,4/9/10,P
3409,6/28/14,9.5,7/25/13,G
5556,6/28/14,28.57,3/21/14,P
7149,6/28/14,120.32,6/11/14,O
5068,6/28/14,25.37,11/28/13,C
5406,6/28/14,61.4,6/26/12,G
5548,6/28/14,43.03,3/21/14,I
6319,6/28/14,93.76,6/17/14,G
8186,6/28/14,117.71,6/28/14,B
8678,6/28/14,30.27,6/28/14,C
6922,6/28/14,20.08,12/14/04,A
9245,6/28/14,12.29,11/24/04,I
7129,6/28/14,68.44,9/17/13,H
5614,6/28/14,41.3,3/26/14,C
7016,6/28/14,10.23,11/1/14,G
5847,6/28/14,62.61,4/21/12,I
81,6/29/14,4.84,8/2/02,B
229,6/29/14,72.45,11/2/06,C
548,6/29/14,65.17,5/28/09,B
81,6/29/14,16.98,8/2/02,B
306,6/29/14,42.89,12/12/08,E
229,6/29/14,1.33,11/2/06,C
2109,6/29/14,14.67,1/18/11,B
1460,6/29/14,40.36,11/15/99,B
2823,6/29/14,75.28,5/17/09,B
654,6/29/14,60.26,11/3/12,N
3929,6/29/14,11.8,3/21/14,C
4043,6/29/14,37.31,8/1/13,F
2474,6/29/14,58.78,11/10/14,I
3929,6/29/14,44.59,3/21/14,C
4776,6/29/14,9.41,10/4/13,C
3138,6/29/14,11.01,7/1/13,G
4924,6/29/14,34.43,1/9/14,H
8169,6/29/14,11.39,11/7/14,I
8447,6/29/14,8.43,12/9/06,D
6559,6/29/14,27.8,4/27/14,C
5582,6/29/14,12.69,10/1/10,G
9649,6/29/14,11.46,3/2/06,P
191,6/30/14,8.75,1/1/01,B
93,6/30/14,24.12,1/1/01,B
191,6/30/14,67.8,1/1/01,B
477,6/30/14,25.09,6/16/09,B
477,6/30/14,40.68,6/16/09,B
16,6/30/14,20.84,1/1/01,B
1086,6/30/14,29.1,6/21/11,B
698,6/30/14,25.82,1/7/12,B
1848,6/30/14,95.35,10/30/10,C
589,6/30/14,113.28,4/1/11,D
1012,6/30/14,53.05,12/21/11,H
923,6/30/14,29.44,12/18/11,B
3871,6/30/14,12.78,7/2/13,F
1512,6/30/14,28.12,7/2/13,C
1737,6/30/14,20.08,7/1/13,H
3298,6/30/14,22.12,11/23/14,M
4075,6/30/14,56.43,7/2/13,D
1876,6/30/14,53.11,7/1/13,C
4676,6/30/14,12.7,5/2/14,D
2342,6/30/14,3.59,7/1/13,G
2210,6/30/14,63.6,6/27/13,C
4592,6/30/14,10.57,1/29/14,T
4104,6/30/14,18.76,7/1/13,P
5655,6/30/14,4.5,11/30/14,G
4740,6/30/14,11.13,8/1/13,C
5952,6/30/14,63.81,11/13/13,G
3591,6/30/14,134.67,8/20/13,A
4331,6/30/14,22.52,7/2/13,S
5949,6/30/14,19.57,12/18/13,I
6566,6/30/14,7.37,6/30/14,P
7079,6/30/14,54.51,6/25/14,M
6319,6/30/14,38.35,6/17/14,G
6677,6/30/14,16.7,10/5/05,B
5817,6/30/14,57.38,4/22/14,Q
7079,6/30/14,8.11,6/25/14,M
7207,6/30/14,63.51,11/27/06,L
6609,6/30/14,33.44,11/4/13,A
9731,6/30/14,6.96,2/13/10,G
7576,6/30/14,16.31,4/17/14,I
8352,6/30/14,2.38,6/23/10,G
173,7/1/14,12.22,6/5/07,C
196,7/1/14,8.78,11/14/13,B
174,7/1/14,26.15,12/24/99,B
196,7/1/14,29.1,11/14/13,B
84,7/1/14,14.18,11/21/08,B
658,7/1/14,112,11/29/10,I
20,7/1/14,49.1,11/3/09,B
995,7/1/14,11.32,9/4/09,B
1779,7/1/14,61.89,4/5/13,N
2384,7/1/14,35.8,7/1/14,O
1417,7/1/14,20.14,3/2/07,B
2215,7/1/14,11.39,12/22/13,C
872,7/1/14,35.01,10/3/12,C
1480,7/1/14,1.55,4/21/14,B
3419,7/1/14,99.83,7/1/14,E
2083,7/1/14,127.3,3/21/14,P
3915,7/1/14,4.5,6/24/13,G
3383,7/1/14,32.72,7/2/13,I
1878,7/1/14,12.7,7/1/13,I
3087,7/1/14,27.71,7/2/13,B
1986,7/1/14,61.22,7/2/13,B
4621,7/1/14,44.59,11/12/14,G
4359,7/1/14,15.49,8/1/13,C
3405,7/1/14,16.94,8/1/13,G
4272,7/1/14,12.2,10/4/13,B
5356,7/1/14,37.36,9/2/13,E
6971,7/1/14,11.96,7/1/14,C
7184,7/1/14,24.76,3/6/13,G
5353,7/1/14,5.33,10/30/13,B
6439,7/1/14,7.36,10/13/14,C
7313,7/1/14,6.69,1/9/14,C
7984,7/1/14,26.37,5/31/08,B
8715,7/1/14,171.32,8/24/07,C
5623,7/1/14,7.22,6/19/14,E
8170,7/1/14,33.83,12/22/12,C
6972,7/1/14,40.08,4/26/14,M
344,7/2/14,17.62,11/24/06,D
96,7/2/14,23.28,1/11/08,M
14,7/2/14,50.78,6/24/04,F
44,7/2/14,50.36,1/1/01,B
210,7/2/14,8.11,7/22/04,B
997,7/2/14,14.67,7/27/09,C
72,7/2/14,23.37,5/6/08,G
267,7/2/14,8.93,11/17/08,B
890,7/2/14,18.36,3/26/10,E
1506,7/2/14,43.04,4/18/15,D
28,7/2/14,68.63,4/16/11,J
762,7/2/14,78.62,11/1/09,C
2202,7/2/14,32.14,7/1/13,B
2239,7/2/14,1.64,7/2/14,B
3430,7/2/14,119.81,7/2/14,E
2172,7/2/14,13.85,9/30/12,L
3978,7/2/14,29.57,12/18/13,M
3409,7/2/14,29.44,7/25/13,G
3878,7/2/14,0.08,3/21/14,C
3026,7/2/14,4.02,7/2/13,L
4260,7/2/14,5.23,5/2/14,A
5183,7/2/14,42.21,12/23/13,A
3878,7/2/14,4.84,3/21/14,C
5661,7/2/14,58.55,7/2/14,B
3878,7/2/14,32.46,3/21/14,C
4862,7/2/14,3.2,12/20/14,C
4892,7/2/14,88.12,11/4/13,D
6087,7/2/14,178.16,5/23/13,P
6652,7/2/14,20.08,3/21/14,B
5182,7/2/14,10.94,12/18/13,Q
6753,7/2/14,10.25,12/11/14,S
7353,7/2/14,18.03,9/18/10,M
7633,7/2/14,28.77,7/26/06,C
4371,7/2/14,96.5,11/4/13,S
8012,7/2/14,11.89,7/2/14,A
8005,7/2/14,10.57,3/7/08,N
7037,7/2/14,16.31,9/9/09,G
7016,7/2/14,11.86,11/1/14,G
3978,7/2/14,45.32,12/18/13,M
8884,7/2/14,10.57,1/31/04,S
8344,7/2/14,7.21,4/19/13,M
5548,7/2/14,23.36,3/21/14,I
264,7/3/14,17.54,6/17/04,B
257,7/3/14,30.69,3/6/08,B
22,7/3/14,32.86,7/6/05,B
202,7/3/14,84.79,1/25/03,B
1298,7/3/14,10.57,2/10/14,G
293,7/3/14,92.46,9/8/09,B
1021,7/3/14,26.87,6/13/04,E
754,7/3/14,24.72,1/11/99,B
565,7/3/14,62.56,10/30/10,B
1954,7/3/14,92.92,3/23/12,C
754,7/3/14,8.11,1/11/99,B
1356,7/3/14,8.75,7/1/13,G
1460,7/3/14,49.84,11/15/99,B
454,7/3/14,45.51,2/4/12,B
2036,7/3/14,12.96,1/1/01,B
1899,7/3/14,8.66,9/22/12,H
1506,7/3/14,31.14,4/18/15,D
3999,7/3/14,20.32,7/3/14,I
4277,7/3/14,115,9/2/13,G
1754,7/3/14,15.49,7/2/13,L
2205,7/3/14,4.76,7/1/13,P
4225,7/3/14,25.04,7/2/13,M
3066,7/3/14,99.34,7/1/13,G
1959,7/3/14,37.3,6/6/13,D
4427,7/3/14,49.01,3/21/14,I
5169,7/3/14,9.83,10/24/13,D
5493,7/3/14,45.83,7/2/13,I
6103,7/3/14,49.66,7/3/14,D
5624,7/3/14,47.99,5/8/12,C
5930,7/3/14,22.95,11/4/13,I
7633,7/3/14,26.37,7/26/06,C
5270,7/3/14,19.26,2/27/03,L
8584,7/3/14,40.49,3/21/14,C
8839,7/3/14,44.91,9/12/06,C
7946,7/3/14,9.18,3/19/10,G
170,7/4/14,34.34,7/7/09,I
749,7/4/14,20.41,3/4/03,D
10,7/4/14,124.39,1/1/01,C
494,7/4/14,52.43,9/9/04,B
311,7/4/14,32.7,4/15/11,G
202,7/4/14,16.15,1/25/03,B
486,7/4/14,95.49,8/30/07,C
408,7/4/14,16.72,4/10/09,C
118,7/4/14,2.45,5/2/07,I
100,7/4/14,82.46,9/26/10,E
270,7/4/14,40.79,2/3/10,C
309,7/4/14,21.97,2/4/12,B
100,7/4/14,32.78,9/26/10,E
663,7/4/14,60.41,2/26/10,I
482,7/4/14,14.68,6/23/12,M
770,7/4/14,23.33,12/9/10,L
311,7/4/14,58.24,4/15/11,G
834,7/4/14,85.9,6/26/13,H
2655,7/4/14,14.67,8/17/12,C
2768,7/4/14,24.51,2/19/11,H
1070,7/4/14,52.21,3/14/11,J
3373,7/4/14,13.55,3/21/14,D
2461,7/4/14,6.71,11/12/14,L
3004,7/4/14,25.24,8/1/13,I
1873,7/4/14,73.36,12/22/14,I
1694,7/4/14,30.38,7/1/13,B
2676,7/4/14,2.7,8/21/13,L
2990,7/4/14,20.39,7/1/13,H
1452,7/4/14,1.71,6/5/13,M
4108,7/4/14,32.39,7/1/13,I
5212,7/4/14,41.8,3/21/14,K
4847,7/4/14,2.86,7/4/14,B
5953,7/4/14,3.2,3/13/11,H
6102,7/4/14,22.11,12/18/13,G
6170,7/4/14,9.83,7/4/14,A
4657,7/4/14,4.9,3/21/14,G
5373,7/4/14,29.92,11/20/13,L
6891,7/4/14,69.67,9/17/13,C
4128,7/4/14,7.78,1/13/14,G
7169,7/4/14,24.51,3/21/14,A
7471,7/4/14,6.96,2/26/11,M
7618,7/4/14,11.32,4/5/07,C
7824,7/4/14,20.9,7/4/14,C
8253,7/4/14,30.37,10/26/06,G
6757,7/4/14,67.92,7/4/14,P
5918,7/4/14,18.77,3/21/14,P
6658,7/4/14,8.52,9/16/14,M
8107,7/4/14,93.59,12/5/07,G
5863,7/4/14,8.61,11/14/12,S
7824,7/4/14,58.2,7/4/14,C
9808,7/4/14,8.11,7/4/14,G
54,7/5/14,22.05,4/18/09,C
178,7/5/14,40.98,5/14/00,B
156,7/5/14,36.39,6/17/02,B
494,7/5/14,12.5,9/9/04,B
18,7/5/14,8.12,7/24/04,I
393,7/5/14,89.42,4/19/10,B
588,7/5/14,25.33,4/23/09,H
65,7/5/14,23.69,5/10/07,C
664,7/5/14,10.58,1/21/10,B
123,7/5/14,7.3,10/25/02,B
507,7/5/14,49.71,5/10/09,C
362,7/5/14,28.66,3/10/07,E
357,7/5/14,32.66,1/9/10,E
1334,7/5/14,25.16,1/6/11,I
19,7/5/14,50.37,6/6/02,C
701,7/5/14,24.51,11/19/10,E
1434,7/5/14,57.21,1/25/13,C
1925,7/5/14,3.2,5/15/12,I
1946,7/5/14,47.02,7/5/14,B
377,7/5/14,25.32,4/16/11,H
2289,7/5/14,10.58,7/5/14,D
2289,7/5/14,55.09,7/5/14,D
1460,7/5/14,56.15,11/15/99,B
3148,7/5/14,88.98,5/10/14,A
629,7/5/14,7.37,7/2/13,N
1550,7/5/14,7.29,6/3/13,O
2959,7/5/14,47.84,7/2/13,C
2531,7/5/14,67.8,12/29/13,B
1974,7/5/14,4.61,12/22/10,H
3017,7/5/14,76.64,7/1/13,I
4117,7/5/14,47.04,7/1/13,B
4040,7/5/14,10.66,5/26/13,M
3168,7/5/14,40.98,3/21/14,D
3823,7/5/14,20.9,11/12/14,F
3011,7/5/14,85.25,3/21/14,C
3014,7/5/14,20.41,8/1/13,A
3514,7/5/14,9.09,9/2/13,F
3242,7/5/14,10.44,3/21/14,I
3326,7/5/14,70.82,11/12/14,G
2083,7/5/14,13.68,3/21/14,P
4992,7/5/14,9.74,12/23/13,C
4413,7/5/14,71.14,7/2/13,I
3514,7/5/14,67.54,9/2/13,F
4339,7/5/14,39.29,11/28/13,L
4163,7/5/14,38.11,7/2/13,C
4001,7/5/14,7.86,7/2/13,A
2083,7/5/14,35.9,3/21/14,P
4390,7/5/14,32.7,9/17/13,S
4843,7/5/14,75.83,11/13/13,I
5810,7/5/14,32.53,2/15/10,C
5946,7/5/14,34.01,5/12/14,G
4390,7/5/14,32.7,9/17/13,S
5679,7/5/14,24.51,1/9/14,A
5035,7/5/14,87.13,3/21/14,H
6798,7/5/14,42.2,7/5/14,D
6555,7/5/14,116.7,10/30/10,P
7048,7/5/14,19.5,7/5/14,A
4001,7/5/14,39.25,7/2/13,A
4114,7/5/14,64.59,7/5/14,I
4580,7/5/14,116.3,9/2/13,C
7192,7/5/14,59.84,9/5/07,G
5319,7/5/14,171.64,10/26/14,B
6875,7/5/14,72.13,7/25/06,I
6064,7/5/14,10.73,5/21/08,K
5413,7/5/14,31.23,10/14/14,G
8764,7/5/14,25,1/29/14,I
8035,7/5/14,13.37,4/6/10,D
7633,7/5/14,96.79,7/26/06,C
6064,7/5/14,19.65,5/21/08,K
5886,7/5/14,2.38,7/5/14,P
8950,7/5/14,6.48,8/3/07,F
6643,7/5/14,52.87,5/2/14,C
7016,7/5/14,8.99,11/1/14,G
4854,7/5/14,55.33,3/21/14,D
24,7/6/14,39.75,2/28/08,J
224,7/6/14,18.55,4/7/06,F
195,7/6/14,37.04,9/3/06,B
1504,7/6/14,24.79,2/14/06,O
2097,7/6/14,45.57,12/18/10,J
28,7/6/14,96.7,4/16/11,J
1974,7/6/14,8.75,12/22/10,H
1974,7/6/14,48.87,12/22/10,H
2461,7/6/14,181.54,11/12/14,A
4221,7/6/14,24.51,7/2/13,I
3292,7/6/14,69.67,7/1/13,S
5693,7/6/14,12.21,3/21/14,O
5045,7/6/14,8.92,3/21/14,A
6480,7/6/14,48.93,4/30/04,G
6912,7/6/14,8.04,5/29/14,H
9442,7/6/14,35.73,3/16/11,Q
9904,7/6/14,68.44,6/7/06,O
76,7/7/14,13.03,12/17/04,B
217,7/7/14,8.93,7/12/03,B
221,7/7/14,14.26,4/12/07,B
65,7/7/14,43.55,5/10/07,C
1148,7/7/14,36.98,1/1/01,B
279,7/7/14,81.8,5/31/11,D
1930,7/7/14,94.62,4/16/10,B
2441,7/7/14,29.19,10/22/13,I
297,7/7/14,3.61,4/6/13,B
1614,7/7/14,3.68,5/23/13,B
1954,7/7/14,18.46,3/23/12,C
3655,7/7/14,58.86,6/1/13,P
3465,7/7/14,10.57,5/30/13,D
2501,7/7/14,16.31,7/7/14,L
3980,7/7/14,24.51,10/17/12,M
2990,7/7/14,16.23,7/1/13,H
3586,7/7/14,30.33,3/21/14,C
2342,7/7/14,3.27,7/1/13,G
4253,7/7/14,5.23,12/20/14,D
3678,7/7/14,18.44,8/1/13,K
3383,7/7/14,12.95,7/2/13,I
3484,7/7/14,2.38,7/2/13,C
4515,7/7/14,9.56,3/21/14,G
4359,7/7/14,42.95,8/1/13,C
6511,7/7/14,95.41,4/19/14,M
7992,7/7/14,13.18,7/7/14,B
5900,7/7/14,12.21,10/31/13,D
181,7/8/14,10.57,1/18/03,B
123,7/8/14,26.47,10/25/02,B
23,7/8/14,49.01,1/18/99,B
297,7/8/14,13.77,4/6/13,B
84,7/8/14,162.62,11/21/08,B
978,7/8/14,16.31,3/24/10,C
1014,7/8/14,16.31,10/29/09,C
186,7/8/14,4.74,12/2/07,H
658,7/8/14,30.98,11/29/10,I
47,7/8/14,26.8,6/29/12,E
1522,7/8/14,8.75,9/25/12,B
1090,7/8/14,25.82,4/25/10,C
2378,7/8/14,14.59,9/17/13,G
2554,7/8/14,59.51,7/19/13,B
1066,7/8/14,3.69,7/26/12,B
1433,7/8/14,72.7,7/10/11,E
1356,7/8/14,19.57,7/1/13,G
2866,7/8/14,52.38,7/4/13,G
3601,7/8/14,9.9,7/25/13,D
2053,7/8/14,5.66,7/1/13,L
3261,7/8/14,24.51,12/3/13,L
2053,7/8/14,29.92,7/1/13,L
1920,7/8/14,16.96,7/1/13,C
2789,7/8/14,32.08,5/29/13,C
4574,7/8/14,19.26,8/21/13,P
3325,7/8/14,8.19,5/15/13,D
2526,7/8/14,19.8,7/1/13,M
3950,7/8/14,72.54,7/2/13,H
4971,7/8/14,20.41,1/9/14,G
5068,7/8/14,27.36,11/28/13,C
3601,7/8/14,12.21,7/25/13,D
3455,7/8/14,11.88,7/25/13,I
3383,7/8/14,13.44,7/2/13,I
5144,7/8/14,7.3,3/21/14,L
5131,7/8/14,23.76,7/2/13,S
3361,7/8/14,61.89,7/1/13,F
3676,7/8/14,18.02,11/28/13,I
5953,7/8/14,9.12,3/13/11,H
6261,7/8/14,7.86,1/9/14,F
4123,7/8/14,41.8,12/18/13,G
4977,7/8/14,18.51,12/20/13,B
7955,7/8/14,17.13,7/8/14,C
7574,7/8/14,13.93,3/20/13,G
8139,7/8/14,20,8/18/03,K
9102,7/8/14,13.93,7/2/12,L
76,7/9/14,14.05,12/17/04,B
568,7/9/14,29.43,3/1/02,B
191,7/9/14,28.61,1/1/01,B
1004,7/9/14,83.43,2/2/12,J
44,7/9/14,57.41,1/1/01,B
376,7/9/14,28.39,6/4/10,I
1036,7/9/14,18.32,1/15/11,B
2299,7/9/14,48.77,7/9/14,B
297,7/9/14,12.21,4/6/13,B
1834,7/9/14,68.67,2/26/13,B
1416,7/9/14,45.82,6/15/13,I
1498,7/9/14,35.26,10/2/12,A
1885,7/9/14,12.95,12/11/12,A
629,7/9/14,9.1,7/2/13,N
4,7/9/14,29.02,7/28/11,B
2874,7/9/14,21.15,11/4/12,C
1756,7/9/14,3.27,7/1/13,G
2587,7/9/14,90.09,7/25/13,M
4358,7/9/14,21.47,8/21/13,H
3869,7/9/14,142.89,7/2/13,D
3624,7/9/14,18.77,2/10/14,S
4979,7/9/14,21.64,9/2/13,B
4359,7/9/14,62.46,8/1/13,C
3684,7/9/14,66.97,7/25/13,I
3227,7/9/14,2.38,7/2/13,B
4649,7/9/14,36.81,8/21/13,G
6291,7/9/14,43.94,11/20/13,S
3577,7/9/14,24.51,7/1/13,M
4394,7/9/14,81.47,10/4/13,F
5308,7/9/14,55.7,11/4/13,H
5118,7/9/14,110.82,9/17/13,I
4260,7/9/14,18.95,5/2/14,A
7024,7/9/14,4.42,6/15/14,I
6419,7/9/14,6.31,2/10/14,C
6978,7/9/14,12.93,11/10/14,I
6767,7/9/14,77.87,7/7/11,F
6256,7/9/14,38.69,7/9/14,E
4339,7/9/14,45.57,11/28/13,L
7645,7/9/14,55.49,7/9/14,G
9172,7/9/14,20.98,4/1/04,A
9935,7/9/14,18.77,7/9/14,C
7633,7/9/14,2.46,7/26/06,C
212,7/10/14,60.07,12/7/03,C
72,7/10/14,71.17,5/6/08,G
491,7/10/14,116.05,11/9/07,B
851,7/10/14,21.64,5/21/11,A
196,7/10/14,11.72,11/14/13,B
959,7/10/14,35.46,3/26/13,C
997,7/10/14,30.58,7/27/09,C
1287,7/10/14,2.46,10/5/09,B
2454,7/10/14,0.74,7/10/14,M
2605,7/10/14,51.56,12/4/03,B
15,7/10/14,43.04,7/4/10,G
2253,7/10/14,14.43,10/14/14,P
3194,7/10/14,44.18,7/10/14,B
2450,7/10/14,82.37,7/18/13,B
1550,7/10/14,13.85,6/3/13,O
2956,7/10/14,2.38,2/5/14,L
3088,7/10/14,34.34,7/10/14,I
1307,7/10/14,16.52,8/21/13,G
4744,7/10/14,47.29,8/21/13,D
4792,7/10/14,34.35,1/13/14,B
3138,7/10/14,2.46,7/1/13,G
1981,7/10/14,16.31,7/1/13,C
4151,7/10/14,44.67,7/25/13,G
4128,7/10/14,25.4,1/13/14,G
4399,7/10/14,21.3,9/17/13,B
4934,7/10/14,81,10/30/13,I
4841,7/10/14,73.11,9/17/13,S
5920,7/10/14,22.2,9/2/13,G
4309,7/10/14,17.9,8/1/13,A
4788,7/10/14,35.08,9/17/13,P
5433,7/10/14,37.38,5/27/14,C
3926,7/10/14,18.02,7/2/13,S
5504,7/10/14,5.66,12/3/13,B
4240,7/10/14,60.93,8/7/13,H
4064,7/10/14,35.16,9/2/13,H
5222,7/10/14,36.42,8/21/13,C
6512,7/10/14,35.72,7/10/14,C
4645,7/10/14,69.59,11/17/14,S
6862,7/10/14,102.7,7/1/03,M
6468,7/10/14,38.11,7/10/14,B
5281,7/10/14,34.02,1/9/14,H
4356,7/10/14,36.39,5/2/14,I
5459,7/10/14,28.61,4/28/14,I
7048,7/10/14,25.82,7/5/14,A
6003,7/10/14,47.13,3/21/14,G
5975,7/10/14,10.57,1/29/14,G
6263,7/10/14,10.65,11/25/09,G
9126,7/10/14,37.62,11/16/07,K
8209,7/10/14,2.38,3/13/09,M
9694,7/10/14,8.11,7/9/11,I
8149,7/10/14,54.23,5/10/11,O
376,7/11/14,31.07,6/4/10,I
316,7/11/14,34.93,8/22/07,B
27,7/11/14,17.01,5/27/04,F
180,7/11/14,59.35,8/15/04,B
437,7/11/14,51.97,7/22/07,B
202,7/11/14,23.34,1/25/03,B
72,7/11/14,14.6,5/6/08,G
53,7/11/14,11.39,3/23/00,B
617,7/11/14,41.55,6/23/05,B
1104,7/11/14,3.2,4/5/10,B
1058,7/11/14,23.24,6/26/09,M
494,7/11/14,12.21,9/9/04,B
923,7/11/14,5.9,12/18/11,B
298,7/11/14,3.57,8/12/03,C
2204,7/11/14,19.52,9/4/12,M
2040,7/11/14,16.31,3/22/14,M
28,7/11/14,28.43,4/16/11,J
2799,7/11/14,26.15,6/5/14,B
2711,7/11/14,32.7,8/5/13,A
2252,7/11/14,5.98,3/21/14,Q
1650,7/11/14,44.18,6/7/13,A
2828,7/11/14,10.66,5/25/13,M
2342,7/11/14,8.75,7/1/13,G
4113,7/11/14,8.6,7/25/13,C
4040,7/11/14,32.46,5/26/13,M
2042,7/11/14,60.66,7/1/13,G
5096,7/11/14,10.65,12/18/13,P
5136,7/11/14,17.13,9/17/13,I
5417,7/11/14,8.11,3/21/14,B
4240,7/11/14,12.46,8/7/13,H
4130,7/11/14,24.51,1/9/14,S
5600,7/11/14,87.22,3/28/14,A
4482,7/11/14,45.31,9/2/13,P
4934,7/11/14,70.16,10/30/13,I
4977,7/11/14,88.11,12/20/13,B
5593,7/11/14,60.99,1/9/14,O
4240,7/11/14,23.88,8/7/13,H
5064,7/11/14,105.09,6/25/13,C
4359,7/11/14,36.72,8/1/13,C
4764,7/11/14,97.35,11/28/13,I
5434,7/11/14,14,8/1/13,B
5197,7/11/14,15.64,1/9/14,L
6522,7/11/14,55.08,7/11/14,A
6775,7/11/14,219.34,10/12/13,I
6704,7/11/14,17.05,10/30/13,G
5725,7/11/14,11.48,6/6/03,N
6946,7/11/14,26.23,4/17/14,G
5593,7/11/14,18.77,1/9/14,O
5373,7/11/14,2.46,11/20/13,L
5618,7/11/14,19.39,3/21/14,G
6805,7/11/14,61.44,2/10/13,I
7405,7/11/14,1.63,7/11/14,F
8078,7/11/14,39.02,7/11/14,A
4977,7/11/14,59.34,12/20/13,B
6533,7/11/14,43.61,1/9/14,C
8426,7/11/14,54.75,7/11/14,C
8649,7/11/14,43.94,5/5/10,A
7297,7/11/14,40,10/3/08,D
7633,7/11/14,34.74,7/26/06,C
6091,7/11/14,178.69,9/6/03,D
7331,7/11/14,14.18,7/23/12,P
7412,7/11/14,61.31,3/21/15,I
174,7/12/14,5.33,12/24/99,B
478,7/12/14,2.46,6/24/06,I
81,7/12/14,9.52,8/2/02,B
44,7/12/14,75.4,1/1/01,B
368,7/12/14,9.75,11/22/08,B
114,7/12/14,4.84,1/31/02,B
18,7/12/14,29.1,7/24/04,I
65,7/12/14,26.88,5/10/07,C
368,7/12/14,16.39,11/22/08,B
467,7/12/14,68.44,10/17/09,C
100,7/12/14,25.74,9/26/10,E
978,7/12/14,13.04,3/24/10,C
174,7/12/14,20.41,12/24/99,B
1326,7/12/14,16.31,2/1/14,I
583,7/12/14,54.02,11/7/09,D
167,7/12/14,42.54,11/15/10,B
1943,7/12/14,53.03,6/13/10,D
481,7/12/14,63.85,2/3/13,H
2207,7/12/14,20.41,9/10/13,C
2587,7/12/14,13.85,7/25/13,M
865,7/12/14,13.03,4/29/12,C
3216,7/12/14,5.33,8/1/13,B
3480,7/12/14,49.1,2/28/14,M
2603,7/12/14,40.9,5/13/11,B
2705,7/12/14,8.6,7/1/13,C
1175,7/12/14,4.02,11/9/12,M
3845,7/12/14,13.92,3/21/14,G
2321,7/12/14,11.46,7/1/13,C
2544,7/12/14,142.22,7/1/13,F
1756,7/12/14,98.03,7/1/13,G
3661,7/12/14,41.31,7/25/13,I
4400,7/12/14,45.58,7/25/13,L
2617,7/12/14,20.08,7/1/13,B
3843,7/12/14,79.68,7/25/13,F
4056,7/12/14,2.86,8/21/13,G
4206,7/12/14,187.54,7/25/13,I
4151,7/12/14,44.92,7/25/13,G
4371,7/12/14,44.89,11/4/13,S
3601,7/12/14,12.21,7/25/13,D
4357,7/12/14,14.93,7/25/13,D
4447,7/12/14,63.94,10/4/13,L
5016,7/12/14,161.88,12/18/13,E
5454,7/12/14,37.3,8/21/13,S
4924,7/12/14,41.97,1/9/14,H
5713,7/12/14,97.11,12/3/13,C
5569,7/12/14,85.01,9/2/13,F
4515,7/12/14,1.54,3/21/14,G
6411,7/12/14,55.41,10/4/13,P
5802,7/12/14,40.99,12/3/13,M
3507,7/12/14,22.06,7/2/13,F
6453,7/12/14,1.67,3/21/14,K
7376,7/12/14,49.51,12/26/14,F
4258,7/12/14,89.5,8/21/13,C
7723,7/12/14,79.1,3/1/06,H
7724,7/12/14,47.87,7/12/14,C
5045,7/12/14,32.7,3/21/14,A
5518,7/12/14,10.65,11/22/14,P
8339,7/12/14,3.2,8/23/12,P
6567,7/12/14,33.94,12/14/14,C
8266,7/12/14,36.88,8/8/11,L
6898,7/12/14,37.38,2/16/07,C
4326,7/12/14,46.56,8/21/13,A
9112,7/12/14,44.59,7/12/14,A
335,7/13/14,71.23,6/30/05,D
706,7/13/14,22.86,5/16/12,D
2197,7/13/14,35.09,5/11/14,C
1244,7/13/14,13.85,4/1/13,B
1434,7/13/14,13.45,1/25/13,B
1244,7/13/14,12.21,4/1/13,B
4209,7/13/14,36.89,8/21/13,C
4529,7/13/14,24.59,8/21/13,O
4315,7/13/14,74.42,11/28/13,U
2263,7/13/14,35.57,7/2/13,A
4123,7/13/14,9.83,12/18/13,G
2297,7/13/14,11.38,7/2/13,N
5880,7/13/14,63.85,10/12/13,I
5661,7/13/14,12.86,7/2/14,I
5480,7/13/14,36.23,3/21/14,F
5591,7/13/14,44.92,7/13/14,H
6291,7/13/14,24.41,11/20/13,S
5492,7/13/14,12.95,7/13/14,I
6319,7/13/14,65.81,6/17/14,G
5988,7/13/14,24.51,4/10/13,U
8174,7/13/14,18.45,5/31/10,G
29,7/14/14,3.28,8/20/08,B
84,7/14/14,4.06,11/21/08,B
23,7/14/14,8.93,1/18/99,B
20,7/14/14,7.71,11/3/09,B
76,7/14/14,6.15,12/17/04,B
638,7/14/14,32.7,8/21/10,C
1594,7/14/14,45.82,1/4/12,M
629,7/14/14,20.64,7/2/13,N
992,7/14/14,11.07,10/14/10,C
1903,7/14/14,43.36,8/24/13,K
2666,7/14/14,23.36,11/10/14,M
2343,7/14/14,42.13,3/24/14,C
3191,7/14/14,25,7/14/14,B
3114,7/14/14,26.23,7/1/13,S
2941,7/14/14,11.58,7/1/13,G
580,7/14/14,17.95,6/4/99,B
2270,7/14/14,15.34,7/1/13,H
4146,7/14/14,27.86,7/2/13,Q
1581,7/14/14,26.32,7/1/13,L
2544,7/14/14,66.02,7/1/13,F
3533,7/14/14,31.8,9/2/13,A
4545,7/14/14,4.43,1/14/14,G
2972,7/14/14,17.13,7/1/13,B
4269,7/14/14,49.51,3/21/14,G
1694,7/14/14,77.87,7/1/13,B
2857,7/14/14,57.54,7/1/13,A
